pitch;yaw;velocity
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;
